primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
eaywag1,[],"['call', 'male']",56.1297,47.3682,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,https://www.xeno-canto.org/133615,eaywag1/XC133615.ogg
eaywag1,[],['call'],47.1147,20.0626,Motacilla flava,Western Yellow Wagtail,Volker Arnold,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/134075,eaywag1/XC134075.ogg
eaywag1,[],['alarm call'],55.9792,47.3739,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/134810,eaywag1/XC134810.ogg
eaywag1,[],"['call', 'male']",54.5689,11.9426,Motacilla flava,Western Yellow Wagtail,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/138503,eaywag1/XC138503.ogg
eaywag1,[],['song'],54.9666,46.5573,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/138886,eaywag1/XC138886.ogg
eaywag1,[],['call'],62.5896,10.5599,Motacilla flava,Western Yellow Wagtail,Elias A. Ryberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/140811,eaywag1/XC140811.ogg
eaywag1,[],['call'],48.5003,10.2763,Motacilla flava,Western Yellow Wagtail,Mary D,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/142990,eaywag1/XC142990.ogg
eaywag1,[],['call'],50.601,70.0206,Motacilla flava,Western Yellow Wagtail,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/145074,eaywag1/XC145074.ogg
eaywag1,[],['call'],50.6639,69.9726,Motacilla flava,Western Yellow Wagtail,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/145084,eaywag1/XC145084.ogg
eaywag1,[],['call'],50.7113,69.9577,Motacilla flava,Western Yellow Wagtail,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/145101,eaywag1/XC145101.ogg
eaywag1,[],['call'],50.5166,70.118,Motacilla flava,Western Yellow Wagtail,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/145108,eaywag1/XC145108.ogg
eaywag1,[],['call'],50.5166,70.118,Motacilla flava,Western Yellow Wagtail,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/145109,eaywag1/XC145109.ogg
eaywag1,[],['alarm'],50.5181,70.1219,Motacilla flava,Western Yellow Wagtail,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/145148,eaywag1/XC145148.ogg
eaywag1,['woosan'],['call'],63.8986,19.8494,Motacilla flava,Western Yellow Wagtail,Jonas Grahn,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/149678,eaywag1/XC149678.ogg
eaywag1,[],"['call', 'male']",52.8928,20.6712,Motacilla flava,Western Yellow Wagtail,Piotr Szczypinski,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/151525,eaywag1/XC151525.ogg
eaywag1,[],"['call', 'song']",50.7898,70.1188,Motacilla flava,Western Yellow Wagtail,Arend Wassink,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/154563,eaywag1/XC154563.ogg
eaywag1,[],['song'],56.0672,26.177,Motacilla flava,Western Yellow Wagtail,Edmunds Racinskis,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/154909,eaywag1/XC154909.ogg
eaywag1,[],"['call', 'male', 'song']",43.7589,69.4844,Motacilla flava,Western Yellow Wagtail,Arend Wassink,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/155710,eaywag1/XC155710.ogg
eaywag1,[],"['male', 'song']",56.1211,47.5042,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/175702,eaywag1/XC175702.ogg
eaywag1,[],['call'],52.6893,12.2481,Motacilla flava,Western Yellow Wagtail,Sonnenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/176331,eaywag1/XC176331.ogg
eaywag1,[],"['flight call', 'male']",57.0859,10.024,Motacilla flava,Western Yellow Wagtail,Rune Sø Neergaard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/177709,eaywag1/XC177709.ogg
eaywag1,[],"['male', 'song']",37.1983,-5.9599,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/179030,eaywag1/XC179030.ogg
eaywag1,[],"['call', 'flight call']",69.598,18.823,Motacilla flava,Western Yellow Wagtail,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/179624,eaywag1/XC179624.ogg
eaywag1,[],"['male', 'song']",54.5592,11.9695,Motacilla flava,Western Yellow Wagtail,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/179926,eaywag1/XC179926.ogg
eaywag1,[],"['call', 'male']",50.1263,59.0844,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/182483,eaywag1/XC182483.ogg
eaywag1,[],"['call', 'male']",49.4702,60.412,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/182535,eaywag1/XC182535.ogg
eaywag1,[],"['call', 'male', 'song']",47.1118,61.333,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/182667,eaywag1/XC182667.ogg
eaywag1,[],"['male', 'song']",46.0192,61.846,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/184433,eaywag1/XC184433.ogg
eaywag1,[],"['male', 'song']",46.0192,61.846,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/184434,eaywag1/XC184434.ogg
eaywag1,[],"['male', 'song']",39.4715,64.5245,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/184873,eaywag1/XC184873.ogg
eaywag1,[],"['male', 'song']",39.4715,64.5245,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/184874,eaywag1/XC184874.ogg
eaywag1,[],"['call', 'male']",39.8858,64.6754,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/185439,eaywag1/XC185439.ogg
eaywag1,[],['call'],39.1382,66.8735,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/185697,eaywag1/XC185697.ogg
eaywag1,[],['call'],64.1658,30.3266,Motacilla flava,Western Yellow Wagtail,Lance A. M. Benner,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/186217,eaywag1/XC186217.ogg
eaywag1,[],['alarm call'],55.0083,47.8386,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/189928,eaywag1/XC189928.ogg
eaywag1,[],['call'],55.0214,47.8088,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/189943,eaywag1/XC189943.ogg
eaywag1,[],"['call', 'male', 'song']",53.201,22.398,Motacilla flava,Western Yellow Wagtail,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/190183,eaywag1/XC190183.ogg
eaywag1,[],['call'],54.8609,46.5739,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/190907,eaywag1/XC190907.ogg
eaywag1,[],['call'],56.0814,47.3027,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/199322,eaywag1/XC199322.ogg
eaywag1,[],"['male', 'song']",59.5157,16.4603,Motacilla flava,Western Yellow Wagtail,Mikael Litsgård,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/208705,eaywag1/XC208705.ogg
eaywag1,[],['flight call'],50.7804,3.3496,Motacilla flava,Western Yellow Wagtail,Eddy Scheinpflug,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/235503,eaywag1/XC235503.ogg
eaywag1,[],"['call', 'flight call', 'male']",37.1342,-4.7589,Motacilla flava,Western Yellow Wagtail,Gabriel A. Jamie,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/237776,eaywag1/XC237776.ogg
eaywag1,[],['call'],52.6514,13.4729,Motacilla flava,Western Yellow Wagtail,Joe Klaiber,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/243654,eaywag1/XC243654.ogg
eaywag1,[],"['call', 'song']",46.6999,20.0441,Motacilla flava,Western Yellow Wagtail,Gajus Scheltema,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/246326,eaywag1/XC246326.ogg
eaywag1,['eaywag1'],['song'],45.5736,9.9089,Motacilla flava,Western Yellow Wagtail,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/246749,eaywag1/XC246749.ogg
eaywag1,[],['call'],53.5001,22.7334,Motacilla flava,Western Yellow Wagtail,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/25496,eaywag1/XC25496.ogg
eaywag1,[],"['call', 'male']",67.6774,67.9779,Motacilla flava,Western Yellow Wagtail,Giovanni Boano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/255316,eaywag1/XC255316.ogg
eaywag1,[],['call from wire'],55.6667,13.5501,Motacilla flava,Western Yellow Wagtail,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/25775,eaywag1/XC25775.ogg
eaywag1,[],['call'],52.2304,13.8362,Motacilla flava,Western Yellow Wagtail,Sonnenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/264281,eaywag1/XC264281.ogg
eaywag1,[],"['call', 'female']",69.9458,25.0607,Motacilla flava,Western Yellow Wagtail,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/266145,eaywag1/XC266145.ogg
eaywag1,[],"['call', 'female']",67.6774,67.9779,Motacilla flava,Western Yellow Wagtail,Giovanni Boano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/268469,eaywag1/XC268469.ogg
eaywag1,[],['call'],53.9703,10.6274,Motacilla flava,Western Yellow Wagtail,Olli Juhnke,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/282377,eaywag1/XC282377.ogg
eaywag1,[],['call'],37.0951,-6.0386,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/284640,eaywag1/XC284640.ogg
eaywag1,[],['call'],37.0951,-6.0386,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/284641,eaywag1/XC284641.ogg
eaywag1,[],['flight call'],37.2072,-6.1784,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/286395,eaywag1/XC286395.ogg
eaywag1,[],['flight call'],37.2072,-6.1784,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/289363,eaywag1/XC289363.ogg
eaywag1,[],['flight call'],37.0951,-6.0386,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/289881,eaywag1/XC289881.ogg
eaywag1,[],['song'],59.5157,16.4603,Motacilla flava,Western Yellow Wagtail,Mikael Litsgård,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/294686,eaywag1/XC294686.ogg
eaywag1,['bkctch1'],['flight call'],-15.8732,27.2176,Motacilla flava,Western Yellow Wagtail,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/296195,eaywag1/XC296195.ogg
eaywag1,[],['flight call'],14.0455,-16.7472,Motacilla flava,Western Yellow Wagtail,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/301881,eaywag1/XC301881.ogg
eaywag1,[],['call'],49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/306258,eaywag1/XC306258.ogg
eaywag1,[],"['male', 'song']",49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/306266,eaywag1/XC306266.ogg
eaywag1,[],"['male', 'song']",49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/306269,eaywag1/XC306269.ogg
eaywag1,[],"['call', 'flight call', 'song']",41.634,0.523,Motacilla flava,Western Yellow Wagtail,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/310444,eaywag1/XC310444.ogg
eaywag1,['barswa'],['flight call'],41.634,0.523,Motacilla flava,Western Yellow Wagtail,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/310618,eaywag1/XC310618.ogg
eaywag1,[],['call'],45.4827,10.7809,Motacilla flava,Western Yellow Wagtail,Corrado Zanini,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/311707,eaywag1/XC311707.ogg
eaywag1,[],['call'],37.0951,-6.0386,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/312182,eaywag1/XC312182.ogg
eaywag1,[],"['male', 'song']",52.1574,14.0934,Motacilla flava,Western Yellow Wagtail,Sonnenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/314267,eaywag1/XC314267.ogg
eaywag1,[],['song'],53.0616,11.4643,Motacilla flava,Western Yellow Wagtail,Paul Ehlers,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/315957,eaywag1/XC315957.ogg
eaywag1,[],['call'],50.373,8.8616,Motacilla flava,Western Yellow Wagtail,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/316227,eaywag1/XC316227.ogg
eaywag1,[],"['call', 'male']",55.3372,50.0249,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/316623,eaywag1/XC316623.ogg
eaywag1,[],"['call', 'male']",53.5351,55.6013,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/316889,eaywag1/XC316889.ogg
eaywag1,[],"['call', 'female', 'male']",53.6802,58.8524,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/317370,eaywag1/XC317370.ogg
eaywag1,[],"['call', 'male']",53.6802,58.8524,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/317372,eaywag1/XC317372.ogg
eaywag1,[],['call-song'],53.6802,58.8524,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/317410,eaywag1/XC317410.ogg
eaywag1,[],"['call', 'female']",53.6802,58.8524,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/317412,eaywag1/XC317412.ogg
eaywag1,[],"['call', 'male']",54.4599,56.4502,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/317460,eaywag1/XC317460.ogg
eaywag1,[],"['call', 'female', 'male']",54.4599,56.4502,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/317465,eaywag1/XC317465.ogg
eaywag1,[],['call'],49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/317925,eaywag1/XC317925.ogg
eaywag1,[],"['call', 'male']",49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/317928,eaywag1/XC317928.ogg
eaywag1,['eubeat1'],"['male', 'song']",49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/318047,eaywag1/XC318047.ogg
eaywag1,[],"['call', 'flight call']",29.8851,35.0638,Motacilla flava,Western Yellow Wagtail,Thomas Lüthi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/322603,eaywag1/XC322603.ogg
eaywag1,[],['call'],49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/322705,eaywag1/XC322705.ogg
eaywag1,[],"['male', 'song']",49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/322708,eaywag1/XC322708.ogg
eaywag1,[],"['male', 'song']",49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/322709,eaywag1/XC322709.ogg
eaywag1,['wlwwar'],['song'],62.5896,10.5599,Motacilla flava,Western Yellow Wagtail,Elias A. Ryberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/323672,eaywag1/XC323672.ogg
eaywag1,[],"['call', 'song']",49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/324343,eaywag1/XC324343.ogg
eaywag1,[],"['male', 'song']",52.3855,20.7814,Motacilla flava,Western Yellow Wagtail,Danuta Peplowska-Marczak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/329887,eaywag1/XC329887.ogg
eaywag1,[],['flight call'],51.1233,4.0617,Motacilla flava,Western Yellow Wagtail,L VdB,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/332898,eaywag1/XC332898.ogg
eaywag1,[],"['male', 'song']",36.8149,-6.3366,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/334133,eaywag1/XC334133.ogg
eaywag1,[],['call'],36.8149,-6.3366,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/334136,eaywag1/XC334136.ogg
eaywag1,[],['call'],36.8149,-6.3366,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/334139,eaywag1/XC334139.ogg
eaywag1,[],"['male', 'song']",36.8149,-6.3366,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/334142,eaywag1/XC334142.ogg
eaywag1,[],"['call', 'male', 'song']",36.8149,-6.3366,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/334144,eaywag1/XC334144.ogg
eaywag1,[],['call'],36.8149,-6.3366,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/334147,eaywag1/XC334147.ogg
eaywag1,[],['call'],36.8149,-6.3366,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/334150,eaywag1/XC334150.ogg
eaywag1,[],['call'],36.8149,-6.3366,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/334152,eaywag1/XC334152.ogg
eaywag1,[],['flight call'],37.0951,-6.0386,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/337614,eaywag1/XC337614.ogg
eaywag1,[],['flight call'],37.0951,-6.0386,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/337615,eaywag1/XC337615.ogg
eaywag1,[],['flight call'],36.8149,-6.3366,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/338357,eaywag1/XC338357.ogg
eaywag1,[],['flight call'],36.8149,-6.3366,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/338361,eaywag1/XC338361.ogg
eaywag1,[],['call'],36.8149,-6.3366,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/338369,eaywag1/XC338369.ogg
eaywag1,[],['flight call'],36.8149,-6.3366,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/339497,eaywag1/XC339497.ogg
eaywag1,[],['call'],21.0643,75.7859,Motacilla flava,Western Yellow Wagtail,Lakshmikant Rajaram Neve,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/345152,eaywag1/XC345152.ogg
eaywag1,[],['song'],53.277,22.602,Motacilla flava,Western Yellow Wagtail,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/345884,eaywag1/XC345884.ogg
eaywag1,[],['song'],52.9044,23.8263,Motacilla flava,Western Yellow Wagtail,Richard Dunn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/345951,eaywag1/XC345951.ogg
eaywag1,[],['call'],48.0636,19.0005,Motacilla flava,Western Yellow Wagtail,András Schmidt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/357747,eaywag1/XC357747.ogg
eaywag1,[],"['flight call', 'migration call']",43.6234,4.2527,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/365082,eaywag1/XC365082.ogg
eaywag1,[],['flight call'],43.0671,6.138,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/370994,eaywag1/XC370994.ogg
eaywag1,[],"['call', 'flight call']",43.6146,4.0929,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/372972,eaywag1/XC372972.ogg
eaywag1,[],"['call', 'flight call']",43.6146,4.0929,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/372974,eaywag1/XC372974.ogg
eaywag1,[],['song'],49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/373755,eaywag1/XC373755.ogg
eaywag1,[],['song'],49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/376342,eaywag1/XC376342.ogg
eaywag1,[],['song'],49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/376343,eaywag1/XC376343.ogg
eaywag1,[],['song'],49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/376350,eaywag1/XC376350.ogg
eaywag1,[],['song'],51.7883,4.794,Motacilla flava,Western Yellow Wagtail,Twan Mols,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/377110,eaywag1/XC377110.ogg
eaywag1,[],['song'],51.6228,0.0982,Motacilla flava,Western Yellow Wagtail,Stuart Fisher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/377413,eaywag1/XC377413.ogg
